"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"49877-55895","TE","Kendall","Kendall Blanton","Blanton","0","0","4000","LAR@PHI","LAR","PHI","","","","",""
"49877-29277","TE","Stephen","Stephen Anderson","Anderson","0","0","4000","KC@LAC","LAC","KC","","","","",""
"49877-29314","TE","Richard","Richard Rodgers","Rodgers","0","0","4000","LAR@PHI","PHI","LAR","","","","",""
"49877-62119","TE","C.J.","C.J. Conrad","Conrad","0","0","4000","NYG@CHI","NYG","CHI","","","","",""
"49877-47788","TE","Deon","Deon Yelder","Yelder","2.1666666666666665","3","4000","KC@LAC","KC","LAC","","","","",""
"49877-62127","TE","Cole","Cole Hikutini","Hikutini","0","0","4000","ATL@DAL","DAL","ATL","","","","",""
"49877-70335","TE","Seth","Seth DeValve","DeValve","2.857142857142857","7","4000","CAR@TB","CAR","TB","","","","",""
"49877-70342","TE","Temarrick","Temarrick Hemingway","Hemingway","0","0","4000","WAS@ARI","WAS","ARI","","","","",""
"49877-29390","TE","Evan","Evan Baylis","Baylis","0","0","4000","DET@GB","GB","DET","","","","",""
"49877-64221","TE","Zach","Zach Gentry","Gentry","0.8999999761581421","1","4000","DEN@PIT","PIT","DEN","","","","",""
"49877-29411","TE","Pharaoh","Pharaoh Brown","Brown","1.2333333492279053","3","4000","BAL@HOU","HOU","BAL","","","","",""
"49877-86770","TE","Hunter","Hunter Bryant","Bryant","0","0","4000","DET@GB","DET","GB","O","Hamstring","","",""
"49877-27403","TE","Blake","Blake Bell","Bell","0.9727272553877397","11","4000","ATL@DAL","DAL","ATL","","","","",""
"49877-70489","TE","Ben","Ben Braunecker","Braunecker","3.7249999046325684","4","4000","NYG@CHI","CHI","NYG","","","","",""
"49877-66402","TE","Jack","Jack Driscoll","Driscoll","0","0","4000","LAR@PHI","PHI","LAR","","","","",""
"49877-39814","TE","Jordan","Jordan Leggett","Leggett","0","0","4000","CAR@TB","TB","CAR","","","","",""
"49877-19342","TE","Demetrius","Demetrius Harris","Harris","0","1","4000","NYG@CHI","CHI","NYG","","","","",""
"49877-56212","TE","Tommy","Tommy Sweeney","Sweeney","3.0799999237060547","5","4000","BUF@MIA","BUF","MIA","NA","Foot","","",""
"49877-29592","TE","Xavier","Xavier Grimble","Grimble","0.4000000059604645","2","4000","BAL@HOU","BAL","HOU","","","","",""
"49877-54239","TE","Matt","Matt Sokol","Sokol","0","0","4000","DET@GB","DET","GB","","","","",""
"49877-29725","TE","Levine","Levine Toilolo","Toilolo","1.7999999523162842","1","4000","NYG@CHI","NYG","CHI","","","","",""
"49877-60451","TE","Tyler","Tyler Conklin","Conklin","1.9600000381469727","5","4000","MIN@IND","MIN","IND","","","","",""
"49877-62505","TE","MyCole","MyCole Pruitt","Pruitt","6.599999904632568","1","4000","JAC@TEN","TEN","JAC","","","","",""
"49877-62508","TE","James","James O'Shaughnessy","O'Shaughnessy","0.5","1","4000","JAC@TEN","JAC","TEN","","","","",""
"49877-70705","TE","Trevon","Trevon Wesco","Wesco","1.475000023841858","4","4000","SF@NYJ","NYJ","SF","","","","",""
"49877-64563","TE","Hale","Hale Hentges","Hentges","4.05999984741211","5","4000","WAS@ARI","WAS","ARI","","","","",""
"49877-42046","TE","Durham","Durham Smythe","Smythe","1.1111111111111112","9","4000","BUF@MIA","MIA","BUF","","","","",""
"49877-64603","TE","Farrod","Farrod Green","Green","0","0","4000","MIN@IND","IND","MIN","","","","",""
"49877-68730","TE","Sean","Sean McKeon","McKeon","0","0","4000","ATL@DAL","DAL","ATL","","","","",""
"49877-58499","TE","Parker","Parker Hesse","Hesse","0","0","4000","JAC@TEN","TEN","JAC","","","","",""
"49877-62617","TE","Khari","Khari Lee","Lee","0","0","4000","ATL@DAL","ATL","DAL","","","","",""
"49877-54426","TE","Andrew","Andrew Beck","Beck","2.2266667683919272","9","4000","DEN@PIT","DEN","PIT","","","","",""
"49877-83117","TE","Tanner","Tanner Hudson","Hudson","0.8999999761581421","4","4000","CAR@TB","TB","CAR","","","","",""
"49877-70859","TE","Albert","Albert Okwuegbunam","Okwuegbunam","0","0","4000","DEN@PIT","DEN","PIT","","","","",""
"49877-130273","TE","Dylan","Dylan Stapleton","Stapleton","0","0","4000","BAL@HOU","HOU","BAL","","","","",""
"49877-62691","TE","Nate","Nate Wieting","Wieting","0","0","4000","BUF@MIA","MIA","BUF","","","","",""
"49877-52463","TE","Daniel","Daniel Helm","Helm","0","0","4000","KC@LAC","KC","LAC","","","","",""
"49877-130286","TE","Ben","Ben Ellefson","Ellefson","0","0","4000","JAC@TEN","JAC","TEN","","","","",""
"49877-64762","TE","Nakia","Nakia Griffin-Stewart","Griffin-Stewart","0","0","4000","MIN@IND","MIN","IND","","","","",""
"49877-62718","TE","Daniel","Daniel Brown","Brown","2.7833334604899087","6","4000","SF@NYJ","NYJ","SF","","","","",""
"49877-83202","TE","Christian","Christian Scotland-Williamson","Scotland-Williamson","0","0","4000","DEN@PIT","PIT","DEN","","","","",""
"49877-29956","TE","Joshua","Joshua Perkins","Perkins","6.400000254313151","3","4000","LAR@PHI","PHI","LAR","IR","Upper body","","",""
"49877-83220","TE","Nick","Nick Keizer","Keizer","0","0","4000","KC@LAC","KC","LAC","","","","",""
"49877-83226","TE","Kevin","Kevin Rader","Rader","0","0","4000","DEN@PIT","PIT","DEN","","","","",""
"49877-138552","TE","Connor","Connor Davis","Davis","0","0","4000","SF@NYJ","NYJ","SF","","","","",""
"49877-64864","TE","Noah","Noah Togiai","Togiai","0","0","4000","MIN@IND","IND","MIN","","","","",""
"49877-25957","TE","J.P.","J.P. Holtz","Holtz","2.1000000635782876","6","4000","NYG@CHI","CHI","NYG","","","","",""
"49877-60791","TE","Tommy","Tommy Hudson","Hudson","0","0","4000","JAC@TEN","TEN","JAC","","","","",""
"49877-71048","TE","Thaddeus","Thaddeus Moss","Moss","0","0","4000","WAS@ARI","WAS","ARI","IR","Undisclosed","","",""
"49877-40371","TE","Johnny","Johnny Mundt","Mundt","0.9199999809265137","5","4000","LAR@PHI","LAR","PHI","","","","",""
"49877-26038","TE","Tyler","Tyler Kroft","Kroft","2.012500047683716","8","4000","BUF@MIA","BUF","MIA","","","","",""
"49877-103900","TE","Brandon","Brandon Dillon","Dillon","0","0","4000","MIN@IND","MIN","IND","","","","",""
"49877-62981","TE","Eli","Eli Wolf","Wolf","0","0","4000","BAL@HOU","BAL","HOU","","","","",""
"49877-60981","TE","Charlie","Charlie Heck","Heck","0","0","4000","BAL@HOU","HOU","BAL","","","","",""
"49877-60984","TE","Jake","Jake Bargas","Bargas","0","0","4000","MIN@IND","MIN","IND","","","","",""
"49877-52795","TE","Charles","Charles Jones","Jones","1","1","4000","JAC@TEN","JAC","TEN","","","","",""
"49877-18009","TE","Chris","Chris Manhertz","Manhertz","0.8999999761581421","1","4000","CAR@TB","CAR","TB","","","","",""
"49877-56925","TE","Charles","Charles Scarff","Scarff","0","0","4000","BAL@HOU","BAL","HOU","","","","",""
"49877-56947","TE","Chris","Chris Myarick","Myarick","0","0","4000","BUF@MIA","MIA","BUF","","","","",""
"49877-38523","TE","Geoff","Geoff Swaim","Swaim","2.1666666666666665","6","4000","JAC@TEN","TEN","JAC","","","","",""
"49877-71351","TE","Charlie","Charlie Woerner","Woerner","0","0","4000","SF@NYJ","SF","NYJ","","","","",""
"49877-69326","TE","Isaac","Isaac Nauta","Nauta","1.149999976158142","2","4000","DET@GB","DET","GB","","","","",""
"49877-71386","TE","Jordan","Jordan Thomas","Thomas","1.2999999523162842","1","4000","WAS@ARI","ARI","WAS","","","","",""
"49877-63216","TE","Jared","Jared Rice","Rice","0","0","4000","KC@LAC","LAC","KC","","","","",""
"49877-61172","TE","Tyler","Tyler Davis","Davis","0","0","4000","JAC@TEN","JAC","TEN","O","Knee","","",""
"49877-95999","TE","Charlie","Charlie Taumoepeau","Taumoepeau","0","0","4000","MIN@IND","IND","MIN","","","","",""
"49877-55042","TE","Dalton","Dalton Schultz","Schultz","1.600000023841858","1","4000","ATL@DAL","DAL","ATL","","","","",""
"49877-91945","TE","Cam","Cam Sutton","Sutton","0","0","4000","CAR@TB","CAR","TB","","","","",""
"49877-40746","TE","Troy","Troy Fumagalli","Fumagalli","2.133333365122477","6","4000","BAL@HOU","HOU","BAL","","","","",""
"49877-55099","TE","Ian","Ian Bunting","Bunting","0","0","4000","MIN@IND","IND","MIN","","","","",""
"49877-65341","TE","Ryan","Ryan Roberts","Roberts","0","0","4000","KC@LAC","LAC","KC","","","","",""
"49877-28487","TE","Jeff","Jeff Heuerman","Heuerman","3.049999952316284","8","4000","DEN@PIT","DEN","PIT","","","","",""
"49877-104278","TE","Donald","Donald Parham Jr.","Parham Jr.","0","0","4000","KC@LAC","LAC","KC","","","","",""
"49877-38753","TE","Jake","Jake Butt","Butt","0.5","1","4000","DEN@PIT","DEN","PIT","","","","",""
"49877-55153","TE","Garrett","Garrett Dickerson","Dickerson","0","0","4000","NYG@CHI","NYG","CHI","","","","",""
"49877-55172","TE","Cole","Cole Herdman","Herdman","0","0","4000","JAC@TEN","TEN","JAC","","","","",""
"49877-38805","TE","Marcus","Marcus Baugh","Baugh","0","0","4000","WAS@ARI","WAS","ARI","","","","",""
"49877-28570","TE","Nick","Nick Vannett","Vannett","-0.10000000149011612","1","4000","DEN@PIT","DEN","PIT","","","","",""
"49877-55209","TE","Nate","Nate Becker","Becker","0","0","4000","BUF@MIA","BUF","MIA","","","","",""
"49877-65477","TE","Giovanni","Giovanni Ricci","Ricci","0","0","4000","CAR@TB","CAR","TB","","","","",""
"49877-65492","TE","Dax","Dax Raymond","Raymond","0","0","4000","DEN@PIT","PIT","DEN","","","","",""
"49877-24533","TE","Mo","Mo Alie-Cox","Alie-Cox","3","1","4000","MIN@IND","IND","MIN","","","","",""
"49877-14304","TE","Luke","Luke Stocker","Stocker","0","1","4000","ATL@DAL","ATL","DAL","","","","",""
"49877-104421","TE","Jesper","Jesper Horsted","Horsted","3.3400001525878906","5","4000","NYG@CHI","CHI","NYG","","","","",""
"49877-12533","D","Green Bay","Green Bay Packers","Packers","5","1","3900","DET@GB","GB","DET","","","","",""
"49877-12552","D","Washington","Washington Football Team","Football Team","15","1","3900","WAS@ARI","WAS","ARI","","","","",""
"49877-12551","D","Tampa Bay","Tampa Bay Buccaneers","Buccaneers","0","1","3800","CAR@TB","TB","CAR","","","","",""
"49877-12530","D","Dallas","Dallas Cowboys","Cowboys","4","1","3700","ATL@DAL","DAL","ATL","","","","",""
"49877-12554","D","Jacksonville","Jacksonville Jaguars","Jaguars","6","1","3700","JAC@TEN","JAC","TEN","","","","",""
"49877-12535","D","Indianapolis","Indianapolis Colts","Colts","4","1","3600","MIN@IND","IND","MIN","","","","",""
"49877-12539","D","Miami","Miami Dolphins","Dolphins","4","1","3600","BUF@MIA","MIA","BUF","","","","",""
"49877-12546","D","Arizona","Arizona Cardinals","Cardinals","6","1","3600","WAS@ARI","ARI","WAS","","","","",""
"49877-12543","D","New York","New York Giants","Giants","4","1","3500","NYG@CHI","NYG","CHI","","","","",""
"49877-12544","D","New York","New York Jets","Jets","7","1","3500","SF@NYJ","NYJ","SF","","","","",""
"49877-12532","D","Detroit","Detroit Lions","Lions","1","1","3400","DET@GB","DET","GB","","","","",""
"49877-12553","D","Carolina","Carolina Panthers","Panthers","-1","1","3400","CAR@TB","CAR","TB","","","","",""
"49877-12525","D","Atlanta","Atlanta Falcons","Falcons","-1","1","3300","ATL@DAL","ATL","DAL","","","","",""
"49877-12548","D","Los Angeles","Los Angeles Chargers","Chargers","11","1","3200","KC@LAC","LAC","KC","","","","",""
"49877-12556","D","Houston","Houston Texans","Texans","0","1","3000","BAL@HOU","HOU","BAL","","","","",""
